Customer_Ref,Customer_Hash,City,State_Full,Customer_Key
DE-CUST-927,0xf7469125,Grafenau,Berlin,417
DE-CUST-9985,0x27909176,Meiningen,Nordrhein-Westfalen,418
DE-CUST-9666,0x61062ca4,Witzenhausen,Bayern,419
DE-CUST-1245,0x12e098b6,Cloppenburg,Hessen,420
DE-CUST-2086,0xebcce5b0,Wernigerode,Nordrhein-Westfalen,421
DE-CUST-1575,0x3e616fb2,Garmisch-Partenkirchen,Bayern,422
DE-CUST-4940,0x383f2d6a,Saarbrücken,Hessen,423
DE-CUST-4159,0x34c7ec55,Eichstätt,Sachsen,424
DE-CUST-3759,0x3c3418,Saarbrücken,Sachsen,425
DE-CUST-4811,0xeca5bd19,Bad Langensalza,Berlin,426
DE-CUST-9555,0x9c51f261,Pirmasens,Berlin,427
DE-CUST-3161,0x81e9d694,Mühldorf am Inn,Berlin,428
DE-CUST-9539,0x27610af1,Mallersdorf,Hessen,429
DE-CUST-3252,0x2787ebd7,Rehau,Sachsen,430
DE-CUST-3659,0x72747085,Cloppenburg,,431
DE-CUST-9440,0x37cfff27,Kassel,Berlin,432
DE-CUST-9775,0x2b631ed8,Iserlohn,,433
DE-CUST-4545,0xfbe0f9a2,Neuruppin,Hessen,434
DE-CUST-6904,0xc137ea8,Hansestadttralsund,Berlin,435
DE-CUST-3062,0x15cd79f8,Lippstadt,,436
DE-CUST-5060,0x77b15232,Husum,Sachsen,437
DE-CUST-400,0x8c822a53,Osterburg,Bayern,438
DE-CUST-6250,0xbda91fec,Lobenstein,Sachsen,439
DE-CUST-873,0x7876a6a9,Koblenz,Hessen,440
DE-CUST-8447,0x45288bc8,Burg,Bayern,441
DE-CUST-1132,0x1051e220,Pinneberg,Nordrhein-Westfalen,442
DE-CUST-5098,0xe3e21020,Stadtsteinach,Bayern,443
DE-CUST-4343,0x41f48382,Geithain,Sachsen,444
DE-CUST-516,0x6caeb3fc,Lemgo,Berlin,445
DE-CUST-2715,0xa457c248,Grevenbroich,,446
DE-CUST-829,0x3a74af90,Neu-Ulm,Berlin,447
DE-CUST-5549,0x3b4199bd,Lippstadt,,448
DE-CUST-3906,0x70d78a5b,Brilon,Sachsen,449
DE-CUST-2716,0x832fa9c6,Bergzabern,Nordrhein-Westfalen,450
DE-CUST-4856,0xe4021b3d,Sigmaringen,Sachsen,451
DE-CUST-2571,0x7654590a,Wesel,Sachsen,452
DE-CUST-7137,0x51f5c29c,Plauen,Hessen,453
DE-CUST-4071,0x6d980982,Ravensburg,Sachsen,454
DE-CUST-1854,0x28b2db7f,Forchheim,Sachsen,455
DE-CUST-1522,0x4b03e68,Brilon,Nordrhein-Westfalen,456
DE-CUST-5329,0x1648c116,Eberswalde,Hessen,457
DE-CUST-4653,0x938700b,Lemgo,Hessen,458
DE-CUST-2691,0x3a417de3,Forst,Hessen,459
DE-CUST-5428,0x723a30bb,Lörrach,Berlin,460
DE-CUST-8248,0xaa0c8c96,Genthin,Nordrhein-Westfalen,461
DE-CUST-4552,0xafe47bc5,Badalzungen,Hessen,462
DE-CUST-4839,0x3fd614be,Steinfurt,Hessen,463
DE-CUST-1770,0xa09d83dc,Merseburg,Sachsen,464
DE-CUST-676,0x3ef04eb8,Berlin,Hessen,465
DE-CUST-4394,0x9c0912e8,Senftenberg,Berlin,466
DE-CUST-9206,0xa17e65e0,Osterode am Harz,Bayern,467
DE-CUST-521,0x32ab78fc,Monschau,Hessen,468
DE-CUST-7035,0x178c50cb,Hammelburg,Berlin,469
DE-CUST-347,0x539afebe,Schwandorf,Hessen,470
DE-CUST-8107,0xf9fc54bc,Plauen,Bayern,471
DE-CUST-7498,0x9a1decf5,Schwerin,Hessen,472
DE-CUST-4199,0x6c16f633,Schwäbisch Hall,Sachsen,473
DE-CUST-8988,0x3f4cd49a,Grevenbroich,Sachsen,474
DE-CUST-8538,0x5236a293,Döbeln,Sachsen,475
DE-CUST-7666,0xd8f33e0b,Flöha,Berlin,476
DE-CUST-4882,0x2849bcc1,Miesbach,Bayern,477
DE-CUST-3120,0x37dc6632,Saarbrücken,Sachsen,478
DE-CUST-5522,0x4873fa41,Jessen,Bayern,479
DE-CUST-1496,0x33feb06f,Stadtroda,Sachsen,480
DE-CUST-9104,0xec773f25,Calw,Nordrhein-Westfalen,481
DE-CUST-2333,0xb4035886,Dinkelsbühl,Sachsen,482
DE-CUST-3363,0x86fd388a,Rastatt,Hessen,483
DE-CUST-4081,0xe384c5ce,Ludwigsburg,Nordrhein-Westfalen,484
DE-CUST-1593,0x6e339ccc,Bad Liebenwerda,Bayern,485
DE-CUST-26,0xa08f2649,Anklam,Sachsen,486
DE-CUST-3279,0x99856ffe,Grafenau,Berlin,487
DE-CUST-5010,0x8c4a1c83,Meißen,Nordrhein-Westfalen,488
DE-CUST-8914,0x8d51194c,Bad Mergentheim,Bayern,489
DE-CUST-9779,0x36f28ca,Germersheim,Berlin,490
DE-CUST-9844,0xb5be1ff9,Viechtach,Sachsen,491
DE-CUST-3807,0xcab34fd8,Pritzwalk,Sachsen,492
DE-CUST-8512,0xd87e47bc,Moers,Bayern,493
DE-CUST-9047,0x627e54c2,Hohenmölsen,Hessen,494
DE-CUST-3588,0x18f467dc,Kusel,Nordrhein-Westfalen,495
DE-CUST-5624,0xf1b70640,Saarbrücken,Hessen,496
DE-CUST-4448,0x502efaf9,Ingolstadt,Nordrhein-Westfalen,497
DE-CUST-7099,0x2a70d030,Iserlohn,Sachsen,498
DE-CUST-6300,0x17dd7564,Tirschenreuth,Bayern,499
DE-CUST-5762,0x73eacc85,Schwäbisch Hall,Nordrhein-Westfalen,500
DE-CUST-3696,0xf63c0adf,Wiedenbrück,Berlin,501
DE-CUST-5392,0x96390f3c,Eggenfelden,Nordrhein-Westfalen,502
DE-CUST-9610,0xbde72705,Iserlohn,,503
DE-CUST-9550,0xc68b7280,Parchim,Bayern,504
DE-CUST-1229,0x19199a28,Luckau,Hessen,505
DE-CUST-6819,0xcf53bc76,Belzig,Nordrhein-Westfalen,506
DE-CUST-6705,0xde227641,Fulda,Berlin,507
DE-CUST-5901,0x93fdc771,Erkelenz,Sachsen,508
DE-CUST-5715,0x28c4448d,Gerolzhofen,Berlin,509
DE-CUST-6197,0xa7d6bdc8,Staßfurt,Sachsen,510
DE-CUST-3575,0x1d90f1b2,Mallersdorf,Berlin,511
DE-CUST-6754,0x4efc787b,Altentreptow,Bayern,512
DE-CUST-9333,0xb5e0d0aa,Bersenbrück,Nordrhein-Westfalen,513
DE-CUST-4037,0xe29f8d74,Bamberg,Bayern,514
DE-CUST-2359,0x182dc528,Wurzen,Nordrhein-Westfalen,515
DE-CUST-8921,0x9cb3ef8f,Soltau,Nordrhein-Westfalen,516
DE-CUST-5801,0x9e644840,Stadtsteinach,Berlin,517
DE-CUST-8226,0x32530d3c,Schleiz,Hessen,518
DE-CUST-508,0x21c2dde,Berlin,Berlin,519
DE-CUST-659,0x7897ebc8,Schwerin,Nordrhein-Westfalen,520
DE-CUST-6497,0x48cf99f8,Fulda,Bayern,521
DE-CUST-5281,0xab292aab,Bayreuth,Hessen,522
DE-CUST-3788,0x58aeaf97,Neunburg vorm Wald,Bayern,523
DE-CUST-5691,0x523219a1,Scheinfeld,Sachsen,524
DE-CUST-2443,0xd3776e0b,Koblenz,Berlin,525
DE-CUST-6722,0x617d9b3b,Sondershausen,Nordrhein-Westfalen,526
DE-CUST-1238,0x11679a7,Parsberg,Bayern,527
DE-CUST-6322,0xa243a265,Höxter,Bayern,528
DE-CUST-512,0xfaf988b5,Schwäbisch Hall,Bayern,529
DE-CUST-781,0xc717fa74,Rockenhausen,,530
DE-CUST-9301,0xf4be65fd,Ahaus,Hessen,531
DE-CUST-9364,0x709737cf,Luckau,Sachsen,532
DE-CUST-2432,0xd66b0f8c,Kötzting,Sachsen,533
DE-CUST-9287,0x255bfbca,Gießen,Nordrhein-Westfalen,534
DE-CUST-3356,0xd2aaba0,Lüdinghausen,Bayern,535
DE-CUST-2986,0x267ab9c6,Eggenfelden,Sachsen,536
DE-CUST-6927,0x7b491107,Halberstadt,Nordrhein-Westfalen,537
DE-CUST-4941,0xdf1865d8,Berchtesgaden,Sachsen,538
DE-CUST-6125,0x259f987,Calw,Bayern,539
DE-CUST-4143,0xc06d47dc,Hohenmölsen,Hessen,540
DE-CUST-8681,0x3bb28fa,Goslar,Sachsen,541
DE-CUST-1602,0xbd674b1d,Scheinfeld,Bayern,542
DE-CUST-1836,0xcdd60fb2,Lippstadt,Nordrhein-Westfalen,543
DE-CUST-3836,0x7f208b1c,Tübingen,Nordrhein-Westfalen,544
DE-CUST-1749,0xc3930602,Konstanz,Berlin,545
DE-CUST-6210,0xf6e51357,Dinkelsbühl,Nordrhein-Westfalen,546
DE-CUST-5496,0xe9eb2474,Waren,Berlin,547
DE-CUST-9352,0xfb61fe12,Schrobenhausen,Sachsen,548
DE-CUST-3939,0x5a9892f8,Wanzleben,Bayern,549
DE-CUST-9523,0xe752c654,Peine,Sachsen,550
DE-CUST-4858,0x3a952d91,Calw,Bayern,551
DE-CUST-4247,0x8dd9e90c,Schwäbisch Hall,Hessen,552
DE-CUST-7072,0xfb3b98f6,Monschau,Hessen,553
DE-CUST-7806,0x22cb7ed3,Darmstadt,Bayern,554
DE-CUST-7782,0x6f7cb889,Dresden,Hessen,555
DE-CUST-7052,0xba924b0d,Neustadt am Rübenberge,Hessen,556
DE-CUST-3057,0x32a72513,Lübz,Sachsen,557
DE-CUST-2025,0xf543992,Teterow,Berlin,558
DE-CUST-6621,0xa2403cb,Dachau,Sachsen,559
DE-CUST-4667,0x1e9d746a,Ochsenfurt,Hessen,560
DE-CUST-4246,0x6f52d759,Tecklenburg,Berlin,561
DE-CUST-4137,0xbef5c345,Burgdorf,Hessen,562
DE-CUST-3677,0x7431ad5a,Eisleben,Berlin,563
DE-CUST-4962,0xf3e3e4ff,Schwabmünchen,Sachsen,564
DE-CUST-4263,0xe644d95,Klötze,Bayern,565
DE-CUST-3490,0x19b48b61,Gotha,Hessen,566
DE-CUST-6801,0x21879c1,Sulzbach-Rosenberg,Berlin,567
DE-CUST-2206,0x8186e3c6,Wunsiedel,Nordrhein-Westfalen,568
DE-CUST-3630,0x4f98a8f0,Kehl,Sachsen,569
DE-CUST-2312,0xaa7659d8,Melsungen,Hessen,570
DE-CUST-4351,0x7a4cf915,Coburg,Hessen,571
DE-CUST-4901,0x706aabf9,Schwäbisch Hall,Nordrhein-Westfalen,572
DE-CUST-6021,0x804c5d33,Magdeburg,,573
DE-CUST-2782,0x75ca0266,Ahaus,Sachsen,574
DE-CUST-3916,0x3960e31e,Gifhorn,Berlin,575
DE-CUST-3309,0x66bddb4,Aue,Bayern,576
DE-CUST-5227,0xc158b89d,Anklam,Hessen,577
DE-CUST-6055,0xba3d4c07,Bad Langensalza,,578
DE-CUST-9832,0x1d17cddc,Borna,Nordrhein-Westfalen,579
DE-CUST-8932,0xdf134a3b,Teterow,Berlin,580
DE-CUST-9831,0x683d8b98,Berchtesgaden,Nordrhein-Westfalen,581
DE-CUST-8524,0xf02b2910,Hammelburg,,582
DE-CUST-6995,0xd7617de5,Stadtsteinach,Berlin,583
DE-CUST-689,0xebcdf89c,Mühldorf am Inn,,584
DE-CUST-7464,0x6cc6d48a,Sternberg,Sachsen,585
DE-CUST-2464,0x1fd02d64,Herzberg,Berlin,586
DE-CUST-720,0x70b0eaa7,Beilngries,Nordrhein-Westfalen,587
DE-CUST-9470,0xf2ac6a64,Freudenstadt,Sachsen,588
DE-CUST-3574,0xf659ef93,Main-Höchst,Hessen,589
DE-CUST-3745,0xb8aa4f6,Hettstedt,Nordrhein-Westfalen,590
DE-CUST-5393,0x5e60c83c,Tuttlingen,Sachsen,591
DE-CUST-7209,0x265ebb84,Parsberg,Hessen,592
DE-CUST-153,0x41b9d823,Saarbrücken,,593
DE-CUST-8997,0x3315d2d8,Nordhausen,Hessen,594
DE-CUST-1407,0xc12e0df8,Melsungen,Bayern,595
DE-CUST-2798,0x618d0018,Sternberg,Sachsen,596
DE-CUST-279,0x2851e548,Werdau,Nordrhein-Westfalen,597
DE-CUST-3464,0x64f0bc5b,Eberswalde,Hessen,598
DE-CUST-9712,0x18b39fb7,Hildburghausen,Berlin,599
DE-CUST-8762,0xa99a90cd,Warendorf,Nordrhein-Westfalen,600
DE-CUST-9110,0x4ee788db,Dachau,Nordrhein-Westfalen,601
DE-CUST-2028,0x31317cf7,Freising,Hessen,602
DE-CUST-3694,0x5533fe8d,Mühldorf am Inn,Nordrhein-Westfalen,603
DE-CUST-1090,0xc4dad2c3,Zeulenroda,Hessen,604
DE-CUST-4022,0xbc8a3b70,Neuruppin,Bayern,605
DE-CUST-619,0xa50958f8,Hamburg,,606
DE-CUST-1556,0x41f5923f,Ribnitz-Damgarten,Nordrhein-Westfalen,607
DE-CUST-8603,0xdcb33505,Altötting,Sachsen,608
DE-CUST-4748,0x1fe83923,Wittstock,Nordrhein-Westfalen,609
DE-CUST-5047,0x2fbac872,Torgau,Sachsen,610
DE-CUST-572,0xd9420cc9,Heinsberg,,611
DE-CUST-4880,0x2b73102a,Schmölln,Sachsen,612
DE-CUST-4933,0x14828abd,Mellrichstadt,Berlin,613
DE-CUST-4140,0x29b721e2,Werdau,Hessen,614
DE-CUST-4112,0x7039c5bc,Senftenberg,Sachsen,615
DE-CUST-5251,0x33f1be49,Rudolstadt,Bayern,616
DE-CUST-4787,0xe8e95f43,Weißenfels,Berlin,617
DE-CUST-4827,0xdb5461ab,Viersen,Bayern,618
DE-CUST-1981,0xa6cc9e9,Wittmund,Hessen,619
DE-CUST-7557,0xe59c5900,Regen,Nordrhein-Westfalen,620
DE-CUST-7161,0xdc962213,Nordhausen,Bayern,621
DE-CUST-7914,0xdd43d79d,Königs Wusterhausen,Nordrhein-Westfalen,622
DE-CUST-6765,0x6a2e9e5e,Lüdenscheid,Sachsen,623
DE-CUST-4409,0x936889cc,Oschatz,Hessen,624
DE-CUST-9508,0x33824507,Waldmünchen,Hessen,625
DE-CUST-430,0xf4b9e514,Ravensburg,Nordrhein-Westfalen,626
DE-CUST-1344,0x96d1bb45,Bützow,Bayern,627
DE-CUST-3218,0x7c34fafc,Luckenwalde,Hessen,628
DE-CUST-9699,0x54834f69,Schwarzenberg,Hessen,629
DE-CUST-2837,0x5056b6f1,Weißenfels,Nordrhein-Westfalen,630
DE-CUST-3207,0xe3b13a42,Gunzenhausen,Hessen,631
DE-CUST-3930,0xd245613a,Worbis,Nordrhein-Westfalen,632
DE-CUST-796,0xfcdf8c03,Wunsiedel,Bayern,633
DE-CUST-2929,0x1f78d2e,Vohenstrauß,Berlin,634
DE-CUST-6968,0xafa39a6d,Schwabmünchen,Sachsen,635
DE-CUST-1833,0xd6cd948d,Geldern,Berlin,636
DE-CUST-9250,0x2e5b2240,Peine,Sachsen,637
DE-CUST-4004,0xd0b1e7e8,Bogen,Berlin,638
DE-CUST-8724,0x7ff5c491,Amberg,Hessen,639
DE-CUST-6847,0x862c762c,Ribnitz-Damgarten,Nordrhein-Westfalen,640
DE-CUST-8417,0xdf3bbd8a,Königs Wusterhausen,Berlin,641
DE-CUST-4489,0xc4cf3d23,Stade,Bayern,642
DE-CUST-6652,0x5418efe4,Wolfenbüttel,Nordrhein-Westfalen,643
DE-CUST-7983,0x88104959,Forst,Bayern,644
DE-CUST-2831,0xd484a6a8,Guben,,645
DE-CUST-8887,0x9bf9dcb2,Weißenfels,,646
DE-CUST-37,0x2e16ef5,Lemgo,Hessen,647
DE-CUST-9427,0x6a0bc99e,Staßfurt,Hessen,648
DE-CUST-5357,0xcdf9558a,Groß-Gerau,,649
DE-CUST-3997,0x3be28bb9,Moers,Bayern,650
DE-CUST-4141,0xa28abb52,Siegen,Sachsen,651
DE-CUST-6057,0xbc4fd54a,Borna,Bayern,652
DE-CUST-8240,0x4d60e3ee,Neustadt am Rübenberge,Sachsen,653
DE-CUST-2007,0x51040c08,Duderstadt,Sachsen,654
DE-CUST-4497,0x2ccb3695,Dieburg,Hessen,655
DE-CUST-2509,0x27b2559f,Freital,Bayern,656
DE-CUST-1569,0x6639169e,Burg,Hessen,657
DE-CUST-8355,0xb2b5e08d,Dinslaken,Sachsen,658
DE-CUST-8261,0xde207320,Herford,Bayern,659
DE-CUST-4517,0x83d7ca6c,Potsdam,Berlin,660
DE-CUST-8590,0x963804e7,Stendal,Bayern,661
DE-CUST-9358,0x380ae1ea,Meppen,Nordrhein-Westfalen,662
DE-CUST-658,0xe2945aab,Staßfurt,Sachsen,663
DE-CUST-2383,0x5c14612f,Erding,Sachsen,664
DE-CUST-221,0xba332807,Forst,Berlin,665
DE-CUST-4172,0xf534defb,Wanzleben,Hessen,666
DE-CUST-501,0x81cc5333,Lüdinghausen,Berlin,667
DE-CUST-7090,0x1ca218fa,Berchtesgaden,Bayern,668
DE-CUST-6220,0xb2c91e32,Duderstadt,Hessen,669
DE-CUST-5973,0xcaf24fb6,Magdeburg,Nordrhein-Westfalen,670
DE-CUST-6752,0xfcd35913,Pößneck,Bayern,671
DE-CUST-3804,0x7b866932,Osterburg,Hessen,672
DE-CUST-3137,0xe10e3a02,Schwarzenberg,Nordrhein-Westfalen,673
DE-CUST-3956,0x5920f627,Groß-Gerau,Berlin,674
DE-CUST-935,0x8035f766,Recklinghausen,Nordrhein-Westfalen,675
DE-CUST-9570,0xbc546b1a,Celle,Bayern,676
DE-CUST-6498,0xbc2d5ac8,Freital,Hessen,677
DE-CUST-9944,0x59d208b4,Pößneck,Sachsen,678
DE-CUST-8298,0x70aed833,Schwabmünchen,Sachsen,679
DE-CUST-2254,0xe3fc64a9,Gerolzhofen,Bayern,680
DE-CUST-6917,0xa3ba4110,Eilenburg,Sachsen,681
DE-CUST-1404,0xbe088388,Angermünde,Hessen,682
DE-CUST-8410,0x67775309,Calw,Hessen,683
DE-CUST-3721,0x8ec451a1,Burg,Hessen,684
DE-CUST-3355,0xfcde6fe5,Forst,Berlin,685
DE-CUST-9153,0xca285fbb,Mettmann,Sachsen,686
DE-CUST-8908,0x526d148,Eisleben,Bayern,687
DE-CUST-5942,0x8ecb70e0,Borna,Bayern,688
DE-CUST-4527,0x8ffcf451,Griesbach Rottal,Sachsen,689
DE-CUST-8955,0x76449597,Feuchtwangen,Sachsen,690
DE-CUST-906,0xe1114df2,Ueckermünde,Sachsen,691
DE-CUST-7077,0x19403912,Bruchsal,,692
DE-CUST-6745,0xe915b4fb,Pritzwalk,Hessen,693
DE-CUST-8327,0xdfa6c94c,Potsdam,Sachsen,694
DE-CUST-5581,0xe36e8028,Zschopau,Bayern,695
DE-CUST-4122,0x5a3de783,Guben,Hessen,696
DE-CUST-7822,0xca162f3c,Mühldorf am Inn,Nordrhein-Westfalen,697
DE-CUST-3809,0x4dca65e7,Rathenow,Bayern,698
DE-CUST-7991,0xda419ef9,Neuruppin,Nordrhein-Westfalen,699
DE-CUST-879,0x17bbcded,Greifswald,Hessen,700
DE-CUST-753,0x338c76e7,Güstrow,Bayern,701
DE-CUST-4534,0x4c141b1b,Uffenheim,Berlin,702
DE-CUST-6962,0x1002e04c,Recklinghausen,Hessen,703
DE-CUST-7482,0x10b867c5,Burg,Sachsen,704
DE-CUST-3734,0xea231ca4,Strausberg,Hessen,705
DE-CUST-1114,0xa54907a4,Haldensleben,Sachsen,706
DE-CUST-7135,0xb4275ce8,Dinkelsbühl,Bayern,707
DE-CUST-263,0x11128eea,Kassel,Sachsen,708
DE-CUST-1010,0x83c8c85,Quedlinburg,Sachsen,709
DE-CUST-9168,0x65538fc0,Beilngries,Hessen,710
DE-CUST-1769,0xf3a9ff4a,Mettmann,Hessen,711
DE-CUST-9656,0x631080c7,Hünfeld,Bayern,712
DE-CUST-4745,0xf815a147,Fallingbostel,Hessen,713
DE-CUST-9941,0xe8b5a9a7,Eutin,Hessen,714
DE-CUST-2212,0x48fbf668,Stade,Berlin,715
DE-CUST-9405,0x4c71b50d,Dinkelsbühl,Berlin,716
DE-CUST-4594,0x50cbed0b,Potsdam,Hessen,717
DE-CUST-8668,0x3f7c2c41,Celle,,718
DE-CUST-4837,0x7218c5ef,Kronach,Nordrhein-Westfalen,719
DE-CUST-4794,0xcaa246f5,Hünfeld,Sachsen,720
DE-CUST-5471,0xbfe96be0,Sulzbach-Rosenberg,Bayern,721
DE-CUST-6489,0x121e88c1,Kamenz,Bayern,722
DE-CUST-4440,0x5ebf47dd,Neubrandenburg,Berlin,723
DE-CUST-4435,0x72c1353c,Greiz,Hessen,724
DE-CUST-5998,0xc3c3dfa8,Uffenheim,Nordrhein-Westfalen,725
DE-CUST-6569,0x100c436e,Mainburg,Sachsen,726
DE-CUST-976,0x9aa992f6,Forst,Berlin,727
DE-CUST-6614,0x6404ee72,Chemnitz,Hessen,728
DE-CUST-7393,0x96236d5d,Forchheim,Berlin,729
DE-CUST-8125,0x45f480d2,Neunburg vorm Wald,Nordrhein-Westfalen,730
DE-CUST-1741,0x8f0b5dee,Hildesheim,Bayern,731
DE-CUST-6737,0x51ea8ccc,Groß-Gerau,Nordrhein-Westfalen,732
DE-CUST-8588,0x481704d9,Badoberan,Bayern,733
DE-CUST-858,0x18eb989f,Donaueschingen,Berlin,734
DE-CUST-7434,0x7a60ef90,Potsdam,Nordrhein-Westfalen,735
DE-CUST-3201,0xd2fb9670,Göttingen,Bayern,736
DE-CUST-2883,0x11c9c340,Heiligenstadt,Hessen,737
DE-CUST-2042,0x576d134a,Darmstadt,Bayern,738
DE-CUST-3729,0xb4272e28,Mühlhausen,Berlin,739
DE-CUST-2278,0xf7127132,Wismar,Berlin,740
DE-CUST-7078,0xa3668314,Gotha,Nordrhein-Westfalen,741
DE-CUST-2584,0x31563a7d,Lörrach,Sachsen,742
DE-CUST-3781,0x7841c857,Weißenfels,Berlin,743
DE-CUST-8706,0xf985d2dd,Hildburghausen,Berlin,744
DE-CUST-229,0xf492afe,Weimar,Hessen,745
DE-CUST-2104,0xaaa244a0,Lobenstein,Nordrhein-Westfalen,746
DE-CUST-1693,0x8c455f05,Rudolstadt,Hessen,747
DE-CUST-2574,0xcf05e06f,Osterburg,Nordrhein-Westfalen,748
DE-CUST-9613,0x938f40f2,Neustadtner Waldnaab,Bayern,749
DE-CUST-1326,0xfe507cf8,Osterburg,Sachsen,750
DE-CUST-6678,0x1475c46a,Mellrichstadt,Nordrhein-Westfalen,751
DE-CUST-1347,0x275ec33b,Kelheim,Sachsen,752
DE-CUST-5048,0xdc891080,Eberswalde,Nordrhein-Westfalen,753
DE-CUST-2030,0xf091eb77,Gardelegen,Berlin,754
DE-CUST-3786,0x6d674d8e,Geithain,Sachsen,755
DE-CUST-3856,0xafc4d085,Gütersloh,,756
DE-CUST-6680,0xa98516ff,Naila,Nordrhein-Westfalen,757
DE-CUST-2109,0x16526f03,Forchheim,Sachsen,758
DE-CUST-3028,0x5e96415c,Sternberg,Sachsen,759
DE-CUST-9914,0x40824941,Saarbrücken,Nordrhein-Westfalen,760
DE-CUST-4051,0x8d8fb993,Schongau,Sachsen,761
DE-CUST-3457,0xda46571e,Jüterbog,,762
DE-CUST-2739,0x448277c9,Meppen,Nordrhein-Westfalen,763
DE-CUST-771,0xc787ca0e,Roding,Berlin,764
DE-CUST-402,0xa79736f4,Belzig,Sachsen,765
DE-CUST-7598,0xd411227d,Hansestadttralsund,Hessen,766
DE-CUST-765,0xbf83580c,Staffelstein,Sachsen,767
DE-CUST-1657,0x49f15f6b,Schleiz,Hessen,768
DE-CUST-5509,0x91d762cc,Eisenberg,Bayern,769
DE-CUST-7616,0x7778c588,Haldensleben,Hessen,770
DE-CUST-7113,0x1ef3bf0a,Dinslaken,Bayern,771
DE-CUST-1267,0xd66de5de,Beeskow,Sachsen,772
DE-CUST-9663,0x41d117c3,Havelberg,Hessen,773
DE-CUST-8486,0x146940e0,Viersen,Hessen,774
DE-CUST-656,0x6b978e92,Schleiz,Nordrhein-Westfalen,775
DE-CUST-7726,0xaab5d2b2,Ribnitz-Damgarten,Hessen,776
DE-CUST-6,0xea1f493d,Dinkelsbühl,Sachsen,777
DE-CUST-303,0x6df68b3d,Einbeck,Nordrhein-Westfalen,778
DE-CUST-1225,0x37872270,Rathenow,Nordrhein-Westfalen,779
DE-CUST-7458,0x480ca3c,Mettmann,Sachsen,780
DE-CUST-7438,0x8deb6e22,Aurich,Hessen,781
DE-CUST-5057,0x36ad8789,Grevenbroich,Hessen,782
DE-CUST-24,0xc4aa991a,Gadebusch,Hessen,783
DE-CUST-4657,0x97dfa552,Monschau,Bayern,784
DE-CUST-5327,0x3aaebff,Mühldorf am Inn,Sachsen,785
DE-CUST-9495,0xa5d92a76,Melle,Bayern,786
DE-CUST-7107,0xeb64ee75,Arnstadt,Bayern,787
DE-CUST-3177,0x25886f13,Saarbrücken,Berlin,788
DE-CUST-2962,0xdb970182,Norden,Sachsen,789
DE-CUST-9500,0x4a57277c,Senftenberg,Sachsen,790
DE-CUST-3837,0x6236c40b,Hohenstein-Ernstthal,Bayern,791
DE-CUST-9081,0x191252eb,Nürtingen,Bayern,792
DE-CUST-5590,0xe4c91589,Gransee,Berlin,793
DE-CUST-9404,0x5460c827,Kamenz,Sachsen,794
DE-CUST-7140,0xa6096ff3,Wunsiedel,Sachsen,795
DE-CUST-8586,0x145dd4a5,Recklinghausen,Bayern,796
DE-CUST-8266,0xf7b33893,Mellrichstadt,Bayern,797
DE-CUST-6750,0x3d4d7ad,Schwerin,Nordrhein-Westfalen,798
DE-CUST-1036,0xd9d0bf25,Koblenz,Sachsen,799
DE-CUST-2873,0x90cdfe28,Oberviechtach,Berlin,800
DE-CUST-8254,0x3aee3f7a,Bayreuth,Bayern,801
DE-CUST-3394,0xb5b03f0b,Pasewalk,Nordrhein-Westfalen,802
DE-CUST-1040,0xa0967c1b,Güstrow,Sachsen,803
DE-CUST-9934,0x40ea490f,Wittmund,Hessen,804
DE-CUST-7777,0x6a04b5ea,Quedlinburg,Sachsen,805
DE-CUST-6484,0x88b92e5c,Querfurt,Berlin,806
DE-CUST-9227,0x27fff03d,Coburg,Bayern,807
DE-CUST-5052,0x22109e03,Cottbus,Sachsen,808
DE-CUST-4979,0x2b41de0,Deggendorf,Berlin,809
DE-CUST-8423,0xb44fd9b1,Aue,Sachsen,810
DE-CUST-6075,0x7b6b376f,Füssen,Berlin,811
DE-CUST-2461,0x19f2c529,Griesbach Rottal,Sachsen,812
DE-CUST-4099,0xfeedef06,Hersbruck,Sachsen,813
DE-CUST-2967,0x9df5d208,Aschaffenburg,Sachsen,814
DE-CUST-2190,0x96c1e09d,Kronach,Berlin,815
DE-CUST-3961,0xc15ba30b,Melsungen,Hessen,816
DE-CUST-7332,0xa19a763b,Eisenach,Sachsen,817
DE-CUST-3427,0xec8aa52c,Berchtesgaden,Berlin,818
DE-CUST-1499,0x8c9d9099,Lippstadt,Hessen,819
DE-CUST-509,0x8a03e702,Borna,Berlin,820
DE-CUST-8271,0xd7932a1b,Deggendorf,Hessen,821
DE-CUST-4533,0xf7cd51fa,Belzig,Hessen,822
DE-CUST-3435,0x536226e0,Beeskow,Hessen,823
DE-CUST-5659,0x660c4cbd,Helmstedt,Berlin,824
DE-CUST-2726,0x868709a4,Stendal,Sachsen,825
DE-CUST-6427,0x20b2a9a,Bad Langensalza,Sachsen,826
DE-CUST-8545,0x31c8a05f,Nabburg,Hessen,827
DE-CUST-1745,0x4c388645,Werdau,,828
DE-CUST-1052,0x27aef6d5,Wolgast,Berlin,829
DE-CUST-7618,0x9b3f3973,Gunzenhausen,Bayern,830
DE-CUST-3299,0x77a13270,Meißen,Bayern,831
DE-CUST-3897,0xe8cdd925,Bamberg,Hessen,832
DE-CUST-8056,0x4eb0962c,Bersenbrück,Berlin,833
