Shipping_ID,Processing_Time_Days,Channel,Is_Delayed,Logistics_Key
LOG-236373,,Desktop,False,726
LOG-207719,8.0,App,False,727
LOG-238382,6.0,Mobile,False,728
LOG-253706,,App,False,729
LOG-228204,3.0,App,False,730
LOG-214886,2.0,Desktop,False,731
LOG-210134,7.0,Desktop,False,732
LOG-230224,6.0,App,False,733
LOG-253364,10.0,App,True,734
LOG-218307,10.0,Mobile,True,735
LOG-244740,9.0,In-Store,True,736
LOG-201306,8.0,Desktop,False,737
LOG-204571,9.0,Mobile,True,738
LOG-212225,9.0,Desktop,True,739
LOG-250319,8.0,In-Store,False,740
LOG-254825,6.0,In-Store,False,741
LOG-249057,3.0,App,False,742
LOG-239577,9.0,In-Store,True,743
LOG-213800,10.0,Desktop,True,744
LOG-208710,4.0,Desktop,False,745
LOG-207606,6.0,App,False,746
LOG-239540,3.0,In-Store,False,747
LOG-233093,4.0,Desktop,False,748
LOG-212308,10.0,Desktop,True,749
LOG-220936,4.0,Mobile,False,750
LOG-201131,4.0,Desktop,False,751
LOG-240596,5.0,App,False,752
LOG-235493,1.0,In-Store,False,753
LOG-250381,4.0,In-Store,False,754
LOG-226761,2.0,App,False,755
LOG-223771,7.0,Desktop,False,756
LOG-230982,6.0,Mobile,False,757
LOG-223020,10.0,Mobile,True,758
LOG-251594,4.0,App,False,759
LOG-221058,9.0,Mobile,True,760
LOG-202627,1.0,App,False,761
LOG-235321,,Desktop,False,762
LOG-218948,4.0,Mobile,False,763
LOG-235111,1.0,In-Store,False,764
LOG-216833,5.0,Mobile,False,765
LOG-239155,7.0,In-Store,False,766
LOG-226832,9.0,Mobile,True,767
LOG-205282,8.0,Mobile,False,768
LOG-218654,10.0,In-Store,True,769
LOG-211115,4.0,In-Store,False,770
LOG-234720,3.0,Desktop,False,771
LOG-218507,4.0,Desktop,False,772
LOG-214511,3.0,Desktop,False,773
LOG-211280,5.0,Desktop,False,774
LOG-217832,4.0,In-Store,False,775
LOG-229700,7.0,App,False,776
LOG-243703,1.0,In-Store,False,777
LOG-241001,9.0,Desktop,True,778
LOG-211300,7.0,Desktop,False,779
LOG-222333,4.0,In-Store,False,780
LOG-221001,3.0,In-Store,False,781
LOG-244412,5.0,App,False,782
LOG-250779,8.0,In-Store,False,783
LOG-247703,3.0,Desktop,False,784
LOG-221148,2.0,Mobile,False,785
LOG-252647,8.0,App,False,786
LOG-213763,3.0,In-Store,False,787
LOG-211294,8.0,App,False,788
LOG-253700,7.0,Mobile,False,789
LOG-220015,9.0,Mobile,True,790
LOG-243238,1.0,App,False,791
LOG-217722,1.0,App,False,792
LOG-233778,10.0,Desktop,True,793
LOG-239979,3.0,Desktop,False,794
LOG-211851,1.0,App,False,795
LOG-210751,,App,False,796
LOG-235160,2.0,Desktop,False,797
LOG-247562,,Mobile,False,798
LOG-215924,5.0,In-Store,False,799
LOG-212237,3.0,Mobile,False,800
LOG-219579,1.0,App,False,801
LOG-213300,9.0,Mobile,True,802
LOG-219801,8.0,App,False,803
LOG-232207,10.0,In-Store,True,804
LOG-252996,9.0,Desktop,True,805
LOG-227304,4.0,Desktop,False,806
LOG-228107,9.0,Desktop,True,807
LOG-231114,10.0,Desktop,True,808
LOG-207894,6.0,Desktop,False,809
LOG-249113,4.0,Mobile,False,810
LOG-251373,6.0,Desktop,False,811
LOG-209262,4.0,In-Store,False,812
LOG-226913,9.0,Desktop,True,813
LOG-213218,6.0,In-Store,False,814
LOG-229707,3.0,Desktop,False,815
LOG-221104,10.0,In-Store,True,816
LOG-211504,9.0,In-Store,True,817
LOG-243717,9.0,In-Store,True,818
LOG-252770,,App,False,819
LOG-228379,9.0,App,True,820
LOG-217082,,Desktop,False,821
LOG-243210,2.0,Desktop,False,822
LOG-213038,2.0,App,False,823
LOG-209811,4.0,In-Store,False,824
LOG-218349,8.0,App,False,825
LOG-213644,6.0,App,False,826
LOG-252280,6.0,Desktop,False,827
LOG-232663,7.0,App,False,828
LOG-255093,4.0,App,False,829
LOG-244245,7.0,Mobile,False,830
LOG-243604,9.0,In-Store,True,831
LOG-247618,6.0,App,False,832
LOG-243517,3.0,Mobile,False,833
LOG-241147,10.0,Desktop,True,834
LOG-223659,9.0,In-Store,True,835
LOG-210750,3.0,App,False,836
LOG-243890,8.0,In-Store,False,837
LOG-244586,5.0,App,False,838
LOG-227291,1.0,Desktop,False,839
LOG-205572,5.0,In-Store,False,840
LOG-224365,6.0,Mobile,False,841
LOG-246970,2.0,Desktop,False,842
LOG-218255,3.0,Desktop,False,843
LOG-219443,8.0,Desktop,False,844
LOG-235089,9.0,Desktop,True,845
LOG-214339,7.0,Desktop,False,846
LOG-228297,10.0,App,True,847
LOG-208077,6.0,App,False,848
LOG-253431,1.0,Mobile,False,849
LOG-233129,10.0,App,True,850
LOG-201307,2.0,In-Store,False,851
LOG-215539,9.0,In-Store,True,852
LOG-204099,4.0,App,False,853
LOG-251706,4.0,App,False,854
LOG-203982,1.0,Desktop,False,855
LOG-207432,1.0,App,False,856
LOG-228731,7.0,Desktop,False,857
LOG-213358,2.0,App,False,858
LOG-210413,5.0,Mobile,False,859
LOG-209917,2.0,In-Store,False,860
LOG-253979,5.0,Mobile,False,861
LOG-201544,10.0,App,True,862
LOG-246247,4.0,Mobile,False,863
LOG-202360,9.0,In-Store,True,864
LOG-229047,7.0,Mobile,False,865
LOG-209296,4.0,In-Store,False,866
LOG-212813,10.0,App,True,867
LOG-240839,10.0,In-Store,True,868
LOG-213155,,Mobile,False,869
LOG-223053,5.0,In-Store,False,870
LOG-239778,1.0,Mobile,False,871
LOG-203457,6.0,In-Store,False,872
LOG-205855,8.0,Desktop,False,873
LOG-245478,6.0,App,False,874
LOG-206094,10.0,Mobile,True,875
LOG-254116,8.0,Desktop,False,876
LOG-251889,4.0,Mobile,False,877
LOG-236448,3.0,Mobile,False,878
LOG-223064,2.0,App,False,879
LOG-245909,3.0,App,False,880
LOG-226220,6.0,Desktop,False,881
LOG-203342,6.0,App,False,882
LOG-208345,3.0,In-Store,False,883
LOG-211873,4.0,App,False,884
LOG-214784,2.0,App,False,885
LOG-238662,,Desktop,False,886
LOG-237946,7.0,App,False,887
LOG-246075,4.0,Mobile,False,888
LOG-248441,10.0,Desktop,True,889
LOG-242479,4.0,App,False,890
LOG-204380,2.0,Mobile,False,891
LOG-212327,6.0,App,False,892
LOG-204878,5.0,Desktop,False,893
LOG-217063,4.0,App,False,894
LOG-248648,7.0,App,False,895
LOG-225404,6.0,Mobile,False,896
LOG-251320,7.0,Desktop,False,897
LOG-218502,5.0,In-Store,False,898
LOG-253420,4.0,In-Store,False,899
LOG-209694,9.0,In-Store,True,900
LOG-248111,6.0,Mobile,False,901
LOG-211016,7.0,Mobile,False,902
LOG-224252,4.0,App,False,903
LOG-254874,2.0,Desktop,False,904
LOG-213834,,Desktop,False,905
LOG-244165,,Desktop,False,906
LOG-208030,9.0,App,True,907
LOG-205170,3.0,Desktop,False,908
LOG-232347,3.0,Desktop,False,909
LOG-206858,5.0,In-Store,False,910
LOG-231922,,In-Store,False,911
LOG-215465,10.0,Desktop,True,912
LOG-251009,8.0,Mobile,False,913
LOG-232784,1.0,Mobile,False,914
LOG-242960,2.0,In-Store,False,915
LOG-206127,1.0,Desktop,False,916
LOG-204803,8.0,App,False,917
LOG-248982,8.0,Desktop,False,918
LOG-208657,10.0,Mobile,True,919
LOG-224308,1.0,Desktop,False,920
LOG-240290,3.0,Desktop,False,921
LOG-250820,4.0,Desktop,False,922
LOG-205196,6.0,In-Store,False,923
LOG-208112,3.0,Mobile,False,924
LOG-241489,1.0,In-Store,False,925
LOG-246790,7.0,App,False,926
LOG-248672,6.0,Desktop,False,927
LOG-221472,1.0,Mobile,False,928
LOG-227523,8.0,App,False,929
LOG-207400,6.0,Mobile,False,930
LOG-204825,7.0,App,False,931
LOG-234168,10.0,Desktop,True,932
LOG-215092,6.0,Desktop,False,933
LOG-232061,4.0,App,False,934
LOG-245606,8.0,In-Store,False,935
LOG-225772,2.0,Mobile,False,936
LOG-203625,5.0,Desktop,False,937
LOG-201118,4.0,Desktop,False,938
LOG-233822,3.0,Mobile,False,939
LOG-253598,,In-Store,False,940
LOG-225787,8.0,App,False,941
LOG-249329,8.0,Mobile,False,942
LOG-242088,4.0,App,False,943
LOG-229541,8.0,Desktop,False,944
LOG-223488,6.0,Desktop,False,945
LOG-216757,3.0,Desktop,False,946
LOG-249934,6.0,In-Store,False,947
LOG-247289,5.0,In-Store,False,948
LOG-221808,6.0,Mobile,False,949
LOG-231437,10.0,Desktop,True,950
LOG-241732,8.0,Desktop,False,951
LOG-246919,6.0,Mobile,False,952
LOG-205043,5.0,In-Store,False,953
LOG-219147,6.0,Mobile,False,954
LOG-202091,2.0,Desktop,False,955
LOG-219152,9.0,Desktop,True,956
LOG-209915,,In-Store,False,957
LOG-238986,8.0,In-Store,False,958
LOG-233298,3.0,Mobile,False,959
LOG-246201,8.0,Desktop,False,960
LOG-240852,4.0,App,False,961
LOG-206875,6.0,Desktop,False,962
LOG-246332,7.0,Desktop,False,963
LOG-240124,5.0,Desktop,False,964
LOG-226474,10.0,Mobile,True,965
LOG-235343,5.0,Mobile,False,966
LOG-243861,3.0,Desktop,False,967
LOG-236978,10.0,In-Store,True,968
LOG-203091,3.0,In-Store,False,969
LOG-207718,5.0,App,False,970
LOG-230342,5.0,Desktop,False,971
LOG-245310,3.0,In-Store,False,972
LOG-207490,1.0,App,False,973
LOG-218701,6.0,Mobile,False,974
LOG-249324,8.0,Desktop,False,975
LOG-241363,10.0,Desktop,True,976
LOG-249382,9.0,App,True,977
LOG-238467,5.0,App,False,978
LOG-215028,4.0,In-Store,False,979
LOG-210071,6.0,Desktop,False,980
LOG-254550,,App,False,981
LOG-249450,10.0,Mobile,True,982
LOG-221545,3.0,App,False,983
LOG-234039,5.0,Mobile,False,984
LOG-238557,8.0,In-Store,False,985
LOG-249516,7.0,In-Store,False,986
LOG-251619,10.0,Mobile,True,987
LOG-235124,4.0,App,False,988
LOG-254421,6.0,App,False,989
LOG-202618,7.0,Mobile,False,990
LOG-203145,3.0,Mobile,False,991
LOG-252282,3.0,Desktop,False,992
LOG-206193,2.0,Desktop,False,993
LOG-250949,9.0,In-Store,True,994
LOG-232677,8.0,In-Store,False,995
LOG-248061,8.0,Mobile,False,996
LOG-242016,4.0,Mobile,False,997
LOG-240385,9.0,App,True,998
LOG-210847,9.0,App,True,999
LOG-240247,10.0,App,True,1000
LOG-229933,,In-Store,False,1001
LOG-209132,7.0,App,False,1002
LOG-222180,4.0,In-Store,False,1003
LOG-213537,6.0,In-Store,False,1004
LOG-237753,2.0,App,False,1005
LOG-212754,2.0,In-Store,False,1006
LOG-242763,8.0,Mobile,False,1007
LOG-216349,3.0,Desktop,False,1008
LOG-253877,10.0,In-Store,True,1009
LOG-231660,2.0,App,False,1010
LOG-243881,9.0,Desktop,True,1011
LOG-251881,4.0,Mobile,False,1012
LOG-206656,2.0,App,False,1013
LOG-235787,9.0,In-Store,True,1014
LOG-227375,6.0,Mobile,False,1015
LOG-235861,4.0,Desktop,False,1016
LOG-224723,10.0,Mobile,True,1017
LOG-224623,10.0,Desktop,True,1018
LOG-220018,5.0,Mobile,False,1019
LOG-208163,1.0,In-Store,False,1020
LOG-242706,3.0,In-Store,False,1021
LOG-235694,10.0,Desktop,True,1022
LOG-202892,6.0,Mobile,False,1023
LOG-246224,10.0,Mobile,True,1024
LOG-231751,10.0,In-Store,True,1025
LOG-247892,10.0,Desktop,True,1026
LOG-217966,5.0,In-Store,False,1027
LOG-224620,,App,False,1028
LOG-204317,9.0,App,True,1029
LOG-219552,6.0,Mobile,False,1030
LOG-205941,5.0,In-Store,False,1031
LOG-242416,8.0,Mobile,False,1032
LOG-210506,2.0,App,False,1033
LOG-209871,,App,False,1034
LOG-224339,5.0,Desktop,False,1035
LOG-247606,6.0,App,False,1036
LOG-238109,,Mobile,False,1037
LOG-246280,5.0,Mobile,False,1038
LOG-235313,8.0,Desktop,False,1039
LOG-223225,9.0,Mobile,True,1040
LOG-211192,9.0,Desktop,True,1041
LOG-243903,7.0,App,False,1042
LOG-220597,9.0,Mobile,True,1043
LOG-219405,7.0,In-Store,False,1044
LOG-250935,9.0,App,True,1045
LOG-239630,7.0,Mobile,False,1046
LOG-231846,6.0,In-Store,False,1047
LOG-210848,2.0,In-Store,False,1048
LOG-208553,4.0,Desktop,False,1049
LOG-230114,5.0,In-Store,False,1050
LOG-249673,9.0,In-Store,True,1051
LOG-226528,8.0,In-Store,False,1052
LOG-208665,8.0,Mobile,False,1053
LOG-222817,6.0,App,False,1054
LOG-239224,7.0,Mobile,False,1055
LOG-218247,,App,False,1056
LOG-227710,2.0,Mobile,False,1057
LOG-220791,5.0,Mobile,False,1058
LOG-205331,5.0,In-Store,False,1059
LOG-205506,2.0,App,False,1060
LOG-230459,6.0,Desktop,False,1061
LOG-229828,9.0,Desktop,True,1062
LOG-210189,6.0,App,False,1063
LOG-235232,4.0,App,False,1064
LOG-205398,4.0,App,False,1065
LOG-242240,1.0,App,False,1066
LOG-206649,10.0,Desktop,True,1067
LOG-234020,2.0,Desktop,False,1068
LOG-202739,8.0,Mobile,False,1069
LOG-230792,6.0,Desktop,False,1070
LOG-216724,7.0,Mobile,False,1071
LOG-236586,1.0,Mobile,False,1072
LOG-243437,9.0,In-Store,True,1073
LOG-202317,2.0,App,False,1074
LOG-200548,2.0,Mobile,False,1075
LOG-245682,7.0,In-Store,False,1076
LOG-214503,7.0,App,False,1077
LOG-230869,,App,False,1078
LOG-228717,5.0,In-Store,False,1079
LOG-235551,3.0,App,False,1080
LOG-218817,8.0,Desktop,False,1081
LOG-202636,9.0,App,True,1082
LOG-235966,3.0,App,False,1083
LOG-249769,8.0,Desktop,False,1084
LOG-212384,8.0,Desktop,False,1085
LOG-214091,9.0,In-Store,True,1086
LOG-249912,9.0,Mobile,True,1087
LOG-242766,7.0,Desktop,False,1088
LOG-250068,2.0,App,False,1089
LOG-224393,10.0,Desktop,True,1090
LOG-227517,6.0,App,False,1091
LOG-210713,1.0,Desktop,False,1092
LOG-222138,10.0,In-Store,True,1093
LOG-211933,4.0,Desktop,False,1094
LOG-228892,3.0,In-Store,False,1095
LOG-206053,8.0,Mobile,False,1096
LOG-228294,3.0,Mobile,False,1097
LOG-250691,8.0,Desktop,False,1098
LOG-239720,4.0,In-Store,False,1099
LOG-239429,5.0,Mobile,False,1100
LOG-239707,5.0,App,False,1101
LOG-213884,9.0,App,True,1102
LOG-236438,5.0,Desktop,False,1103
LOG-227616,7.0,App,False,1104
LOG-232034,1.0,App,False,1105
LOG-205281,7.0,Desktop,False,1106
LOG-207707,2.0,In-Store,False,1107
LOG-233804,2.0,Desktop,False,1108
LOG-206769,3.0,Desktop,False,1109
LOG-239111,5.0,Desktop,False,1110
LOG-200848,,In-Store,False,1111
LOG-203869,6.0,Desktop,False,1112
LOG-247137,3.0,In-Store,False,1113
LOG-254212,6.0,In-Store,False,1114
LOG-250750,6.0,App,False,1115
LOG-218940,1.0,In-Store,False,1116
LOG-234683,4.0,App,False,1117
LOG-202426,1.0,In-Store,False,1118
LOG-211906,5.0,Desktop,False,1119
LOG-241806,1.0,Mobile,False,1120
LOG-233326,5.0,In-Store,False,1121
LOG-240587,1.0,Desktop,False,1122
LOG-222499,10.0,App,True,1123
LOG-219548,2.0,App,False,1124
LOG-205821,7.0,Mobile,False,1125
LOG-242474,8.0,Mobile,False,1126
LOG-229017,8.0,App,False,1127
LOG-222610,4.0,Mobile,False,1128
LOG-235891,2.0,Desktop,False,1129
LOG-229444,8.0,App,False,1130
LOG-248811,2.0,Mobile,False,1131
LOG-230479,2.0,Desktop,False,1132
LOG-211680,10.0,Desktop,True,1133
LOG-206791,1.0,App,False,1134
LOG-229339,6.0,Desktop,False,1135
LOG-207189,8.0,Desktop,False,1136
LOG-201777,5.0,In-Store,False,1137
LOG-249309,5.0,App,False,1138
LOG-225799,10.0,In-Store,True,1139
LOG-247411,7.0,Mobile,False,1140
LOG-247359,1.0,In-Store,False,1141
LOG-214190,5.0,App,False,1142
LOG-216545,7.0,In-Store,False,1143
LOG-202979,9.0,Desktop,True,1144
LOG-229198,8.0,Desktop,False,1145
LOG-229328,10.0,Desktop,True,1146
LOG-232680,10.0,Mobile,True,1147
LOG-227649,8.0,App,False,1148
LOG-239608,2.0,Desktop,False,1149
LOG-217811,1.0,In-Store,False,1150
LOG-236208,4.0,Mobile,False,1151
LOG-249787,10.0,Mobile,True,1152
LOG-212763,2.0,App,False,1153
LOG-234677,8.0,In-Store,False,1154
LOG-222763,7.0,Desktop,False,1155
LOG-253990,7.0,Mobile,False,1156
LOG-247670,5.0,In-Store,False,1157
LOG-234752,7.0,In-Store,False,1158
LOG-208724,2.0,Mobile,False,1159
LOG-216975,8.0,In-Store,False,1160
LOG-207578,8.0,Desktop,False,1161
LOG-253694,8.0,Desktop,False,1162
LOG-251663,9.0,Desktop,True,1163
LOG-225495,,Desktop,False,1164
LOG-228303,8.0,Mobile,False,1165
LOG-216903,3.0,Mobile,False,1166
LOG-209112,6.0,In-Store,False,1167
LOG-239219,10.0,Mobile,True,1168
LOG-243579,8.0,In-Store,False,1169
LOG-240776,2.0,Mobile,False,1170
LOG-202200,3.0,In-Store,False,1171
LOG-223071,9.0,Mobile,True,1172
LOG-239559,6.0,Desktop,False,1173
LOG-242123,7.0,App,False,1174
LOG-248145,7.0,App,False,1175
LOG-251345,1.0,Desktop,False,1176
LOG-235706,1.0,Desktop,False,1177
LOG-202309,8.0,Desktop,False,1178
LOG-226306,3.0,App,False,1179
LOG-207928,10.0,Desktop,True,1180
LOG-230323,9.0,In-Store,True,1181
LOG-231929,,Desktop,False,1182
LOG-211183,1.0,In-Store,False,1183
LOG-205611,6.0,App,False,1184
LOG-219780,4.0,Mobile,False,1185
LOG-207940,8.0,App,False,1186
LOG-200872,4.0,App,False,1187
LOG-253296,6.0,Desktop,False,1188
LOG-220354,10.0,In-Store,True,1189
LOG-208540,2.0,App,False,1190
LOG-215790,1.0,App,False,1191
LOG-211393,2.0,Desktop,False,1192
LOG-253252,,Desktop,False,1193
LOG-222884,5.0,Desktop,False,1194
LOG-221832,1.0,Desktop,False,1195
LOG-204497,3.0,Desktop,False,1196
LOG-215120,2.0,In-Store,False,1197
LOG-208252,1.0,Mobile,False,1198
LOG-231913,6.0,Desktop,False,1199
LOG-250453,9.0,App,True,1200
LOG-250394,5.0,In-Store,False,1201
LOG-219708,2.0,Mobile,False,1202
LOG-219277,4.0,In-Store,False,1203
LOG-214286,2.0,Desktop,False,1204
LOG-254954,1.0,In-Store,False,1205
LOG-220760,2.0,App,False,1206
LOG-204388,5.0,In-Store,False,1207
LOG-213585,7.0,Desktop,False,1208
LOG-218937,5.0,Desktop,False,1209
LOG-225283,1.0,In-Store,False,1210
LOG-244433,9.0,Desktop,True,1211
LOG-234128,8.0,App,False,1212
LOG-244936,5.0,Desktop,False,1213
LOG-204055,3.0,App,False,1214
LOG-215029,8.0,App,False,1215
LOG-225571,3.0,Desktop,False,1216
LOG-217938,7.0,Desktop,False,1217
LOG-203458,2.0,In-Store,False,1218
LOG-202484,4.0,App,False,1219
LOG-244399,1.0,In-Store,False,1220
LOG-239839,4.0,App,False,1221
LOG-234477,2.0,App,False,1222
LOG-230606,3.0,App,False,1223
LOG-241563,4.0,Desktop,False,1224
LOG-238912,,App,False,1225
LOG-210185,4.0,In-Store,False,1226
LOG-202617,6.0,Mobile,False,1227
LOG-249649,6.0,Desktop,False,1228
LOG-233255,1.0,In-Store,False,1229
LOG-237883,5.0,In-Store,False,1230
LOG-202606,10.0,Desktop,True,1231
LOG-237839,3.0,Desktop,False,1232
LOG-255251,5.0,Mobile,False,1233
LOG-233221,5.0,Desktop,False,1234
LOG-207448,2.0,Desktop,False,1235
LOG-226016,8.0,In-Store,False,1236
LOG-213970,1.0,In-Store,False,1237
LOG-247136,2.0,In-Store,False,1238
LOG-251986,5.0,In-Store,False,1239
LOG-252562,6.0,In-Store,False,1240
LOG-238504,5.0,App,False,1241
LOG-221579,6.0,In-Store,False,1242
LOG-251629,1.0,App,False,1243
LOG-222452,10.0,Mobile,True,1244
LOG-225783,5.0,In-Store,False,1245
LOG-203803,9.0,Desktop,True,1246
LOG-204206,6.0,Mobile,False,1247
LOG-206910,3.0,Desktop,False,1248
LOG-201772,1.0,App,False,1249
LOG-230111,5.0,Desktop,False,1250
LOG-207764,2.0,Mobile,False,1251
LOG-233793,8.0,Mobile,False,1252
LOG-202541,5.0,Desktop,False,1253
LOG-214500,3.0,Desktop,False,1254
LOG-254706,,Mobile,False,1255
LOG-202929,9.0,App,True,1256
LOG-254769,5.0,Desktop,False,1257
LOG-225798,3.0,Mobile,False,1258
LOG-235983,4.0,Desktop,False,1259
LOG-236574,3.0,App,False,1260
LOG-227058,8.0,App,False,1261
LOG-217262,4.0,Desktop,False,1262
LOG-240768,3.0,In-Store,False,1263
LOG-223762,5.0,App,False,1264
LOG-221519,3.0,App,False,1265
LOG-252975,1.0,In-Store,False,1266
LOG-222732,8.0,Desktop,False,1267
LOG-226869,8.0,In-Store,False,1268
LOG-217454,4.0,App,False,1269
LOG-213944,,In-Store,False,1270
LOG-241085,8.0,In-Store,False,1271
LOG-211584,1.0,In-Store,False,1272
LOG-216440,7.0,App,False,1273
LOG-242480,9.0,Desktop,True,1274
LOG-234516,5.0,App,False,1275
LOG-208023,4.0,Mobile,False,1276
LOG-232376,4.0,App,False,1277
LOG-210666,4.0,In-Store,False,1278
LOG-241765,4.0,App,False,1279
LOG-200009,7.0,App,False,1280
LOG-202597,4.0,App,False,1281
LOG-226171,3.0,In-Store,False,1282
LOG-236743,4.0,App,False,1283
LOG-227840,2.0,In-Store,False,1284
LOG-207874,9.0,Desktop,True,1285
LOG-231052,8.0,In-Store,False,1286
LOG-212138,10.0,Mobile,True,1287
LOG-248413,7.0,App,False,1288
LOG-233223,2.0,App,False,1289
LOG-202332,5.0,App,False,1290
LOG-241319,2.0,App,False,1291
LOG-202216,2.0,Mobile,False,1292
LOG-205190,10.0,App,True,1293
LOG-229575,5.0,In-Store,False,1294
LOG-217487,2.0,In-Store,False,1295
LOG-236641,3.0,App,False,1296
LOG-203490,5.0,Desktop,False,1297
LOG-218655,6.0,Desktop,False,1298
LOG-245329,3.0,Mobile,False,1299
LOG-221347,9.0,App,True,1300
LOG-246415,7.0,App,False,1301
LOG-207302,8.0,Desktop,False,1302
LOG-254701,9.0,Desktop,True,1303
LOG-252102,,App,False,1304
LOG-230877,4.0,App,False,1305
LOG-228074,4.0,Desktop,False,1306
LOG-205621,2.0,App,False,1307
LOG-236136,8.0,Mobile,False,1308
LOG-227065,3.0,Mobile,False,1309
LOG-206943,10.0,App,True,1310
LOG-213230,5.0,App,False,1311
LOG-236328,2.0,Mobile,False,1312
LOG-237590,2.0,In-Store,False,1313
LOG-212072,5.0,App,False,1314
LOG-213252,3.0,In-Store,False,1315
LOG-237092,9.0,Mobile,True,1316
LOG-214833,8.0,In-Store,False,1317
LOG-235195,8.0,In-Store,False,1318
LOG-231617,2.0,App,False,1319
LOG-235363,9.0,Mobile,True,1320
LOG-245549,9.0,In-Store,True,1321
LOG-254527,,App,False,1322
LOG-237548,9.0,App,True,1323
LOG-253809,9.0,Desktop,True,1324
LOG-205418,5.0,App,False,1325
LOG-221634,1.0,In-Store,False,1326
LOG-218678,7.0,In-Store,False,1327
LOG-247568,2.0,In-Store,False,1328
LOG-206938,3.0,In-Store,False,1329
LOG-241567,6.0,Desktop,False,1330
LOG-210993,7.0,Mobile,False,1331
LOG-204668,6.0,Mobile,False,1332
LOG-245758,1.0,Desktop,False,1333
LOG-249196,7.0,Mobile,False,1334
LOG-247370,8.0,Desktop,False,1335
LOG-202143,3.0,Mobile,False,1336
LOG-246109,8.0,In-Store,False,1337
LOG-235410,6.0,In-Store,False,1338
LOG-215147,10.0,Mobile,True,1339
LOG-235042,1.0,Desktop,False,1340
LOG-221539,6.0,Desktop,False,1341
LOG-206632,10.0,Mobile,True,1342
LOG-204858,,App,False,1343
LOG-203293,4.0,App,False,1344
LOG-244629,4.0,Mobile,False,1345
LOG-206452,3.0,Desktop,False,1346
LOG-217627,1.0,In-Store,False,1347
LOG-211802,1.0,App,False,1348
LOG-234141,7.0,In-Store,False,1349
LOG-226185,4.0,Mobile,False,1350
LOG-237579,9.0,In-Store,True,1351
LOG-254008,1.0,App,False,1352
LOG-238843,10.0,Mobile,True,1353
LOG-206467,3.0,App,False,1354
LOG-239581,,Desktop,False,1355
LOG-240030,6.0,App,False,1356
LOG-228051,10.0,Desktop,True,1357
LOG-215786,1.0,In-Store,False,1358
LOG-239833,6.0,In-Store,False,1359
LOG-250740,6.0,App,False,1360
LOG-237367,1.0,In-Store,False,1361
LOG-201489,4.0,In-Store,False,1362
LOG-240782,4.0,App,False,1363
LOG-206906,4.0,In-Store,False,1364
LOG-211037,1.0,In-Store,False,1365
LOG-237067,9.0,In-Store,True,1366
LOG-228487,4.0,Desktop,False,1367
LOG-211515,,In-Store,False,1368
LOG-214845,7.0,In-Store,False,1369
LOG-203143,1.0,Desktop,False,1370
LOG-207071,7.0,Mobile,False,1371
LOG-224887,4.0,Mobile,False,1372
LOG-211156,2.0,Mobile,False,1373
LOG-200493,10.0,Mobile,True,1374
LOG-215705,6.0,In-Store,False,1375
LOG-247451,1.0,Desktop,False,1376
LOG-233184,3.0,Desktop,False,1377
LOG-234004,3.0,App,False,1378
LOG-252969,1.0,Desktop,False,1379
LOG-241545,7.0,Mobile,False,1380
LOG-247459,6.0,Desktop,False,1381
LOG-226051,6.0,In-Store,False,1382
LOG-251855,7.0,Desktop,False,1383
LOG-254326,2.0,Desktop,False,1384
LOG-221448,4.0,Mobile,False,1385
LOG-233442,2.0,Desktop,False,1386
LOG-233490,4.0,Desktop,False,1387
LOG-203343,10.0,App,True,1388
LOG-227372,5.0,Desktop,False,1389
LOG-212744,1.0,Desktop,False,1390
LOG-243576,,In-Store,False,1391
LOG-252371,10.0,App,True,1392
LOG-229149,9.0,App,True,1393
LOG-212651,9.0,Mobile,True,1394
LOG-252206,2.0,Desktop,False,1395
LOG-216788,2.0,Mobile,False,1396
LOG-200818,9.0,App,True,1397
LOG-213388,1.0,Mobile,False,1398
LOG-201325,2.0,Desktop,False,1399
LOG-202731,2.0,Desktop,False,1400
LOG-228026,9.0,Desktop,True,1401
LOG-244886,5.0,Desktop,False,1402
LOG-251685,1.0,Desktop,False,1403
LOG-238305,5.0,App,False,1404
LOG-235589,10.0,In-Store,True,1405
