Transaction_ID,Logistics_Key,Channel,Processing_Time_Days,Alert_Type
TXN-112605,2165,Mobile,9.0,PROCESSING_DELAY_P90
TXN-124465,2168,Desktop,10.0,PROCESSING_DELAY_P90
TXN-132068,2171,In-Store,9.0,PROCESSING_DELAY_P90
TXN-142376,2173,In-Store,10.0,PROCESSING_DELAY_P90
TXN-123169,2176,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113812,2182,In-Store,10.0,PROCESSING_DELAY_P90
TXN-117823,2184,Desktop,9.0,PROCESSING_DELAY_P90
TXN-132649,2191,Mobile,9.0,PROCESSING_DELAY_P90
TXN-136100,2196,Mobile,9.0,PROCESSING_DELAY_P90
TXN-140134,2198,In-Store,10.0,PROCESSING_DELAY_P90
TXN-127113,2200,In-Store,9.0,PROCESSING_DELAY_P90
TXN-154263,2201,In-Store,9.0,PROCESSING_DELAY_P90
TXN-114365,2207,App,9.0,PROCESSING_DELAY_P90
TXN-128678,2210,In-Store,10.0,PROCESSING_DELAY_P90
TXN-150714,2212,Desktop,10.0,PROCESSING_DELAY_P90
TXN-113652,2216,In-Store,10.0,PROCESSING_DELAY_P90
TXN-148540,2227,App,9.0,PROCESSING_DELAY_P90
TXN-145791,2231,Mobile,10.0,PROCESSING_DELAY_P90
TXN-101918,2235,In-Store,9.0,PROCESSING_DELAY_P90
TXN-116345,2237,Desktop,10.0,PROCESSING_DELAY_P90
TXN-113213,2244,Desktop,9.0,PROCESSING_DELAY_P90
TXN-116671,2246,App,9.0,PROCESSING_DELAY_P90
TXN-116761,2250,App,10.0,PROCESSING_DELAY_P90
TXN-152116,2265,Mobile,9.0,PROCESSING_DELAY_P90
TXN-102412,2281,In-Store,10.0,PROCESSING_DELAY_P90
TXN-134527,2285,App,10.0,PROCESSING_DELAY_P90
TXN-130394,2286,App,10.0,PROCESSING_DELAY_P90
TXN-105019,2287,Mobile,10.0,PROCESSING_DELAY_P90
TXN-152253,2288,App,9.0,PROCESSING_DELAY_P90
TXN-138307,2289,Desktop,9.0,PROCESSING_DELAY_P90
TXN-153943,2290,Mobile,9.0,PROCESSING_DELAY_P90
TXN-138954,2294,Desktop,10.0,PROCESSING_DELAY_P90
TXN-122788,2297,Desktop,9.0,PROCESSING_DELAY_P90
TXN-135072,19,App,10.0,PROCESSING_DELAY_P90
TXN-149457,2302,Mobile,10.0,PROCESSING_DELAY_P90
TXN-114732,2303,App,9.0,PROCESSING_DELAY_P90
TXN-108453,2315,Desktop,9.0,PROCESSING_DELAY_P90
TXN-112192,2318,Mobile,9.0,PROCESSING_DELAY_P90
TXN-123026,2321,Desktop,10.0,PROCESSING_DELAY_P90
TXN-119476,2330,Desktop,9.0,PROCESSING_DELAY_P90
TXN-144684,2334,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152103,2340,App,10.0,PROCESSING_DELAY_P90
TXN-132035,2348,Desktop,10.0,PROCESSING_DELAY_P90
TXN-155047,2353,App,9.0,PROCESSING_DELAY_P90
TXN-129308,2359,Desktop,9.0,PROCESSING_DELAY_P90
TXN-138776,2365,In-Store,9.0,PROCESSING_DELAY_P90
TXN-138704,2370,Desktop,10.0,PROCESSING_DELAY_P90
TXN-110482,2373,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100428,2384,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147305,2388,Mobile,10.0,PROCESSING_DELAY_P90
TXN-133720,2389,Desktop,10.0,PROCESSING_DELAY_P90
TXN-117795,2390,In-Store,9.0,PROCESSING_DELAY_P90
TXN-106707,2397,Mobile,10.0,PROCESSING_DELAY_P90
TXN-114762,2398,In-Store,9.0,PROCESSING_DELAY_P90
TXN-132839,2404,App,9.0,PROCESSING_DELAY_P90
TXN-144021,2405,App,9.0,PROCESSING_DELAY_P90
TXN-150607,2406,In-Store,9.0,PROCESSING_DELAY_P90
TXN-147708,2409,In-Store,10.0,PROCESSING_DELAY_P90
TXN-110970,2417,Desktop,9.0,PROCESSING_DELAY_P90
TXN-117022,2423,Desktop,10.0,PROCESSING_DELAY_P90
TXN-122867,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-137623,2429,In-Store,9.0,PROCESSING_DELAY_P90
TXN-149008,2430,App,10.0,PROCESSING_DELAY_P90
TXN-129144,2432,App,10.0,PROCESSING_DELAY_P90
TXN-112217,2440,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127511,2443,In-Store,9.0,PROCESSING_DELAY_P90
TXN-127954,2447,App,10.0,PROCESSING_DELAY_P90
TXN-147546,2454,In-Store,10.0,PROCESSING_DELAY_P90
TXN-100905,2474,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118659,2479,Desktop,10.0,PROCESSING_DELAY_P90
TXN-152622,2482,In-Store,9.0,PROCESSING_DELAY_P90
TXN-130884,2493,Mobile,10.0,PROCESSING_DELAY_P90
TXN-149847,2509,Desktop,9.0,PROCESSING_DELAY_P90
TXN-151269,2511,In-Store,10.0,PROCESSING_DELAY_P90
TXN-132495,2512,App,9.0,PROCESSING_DELAY_P90
TXN-110932,2513,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127651,2523,In-Store,9.0,PROCESSING_DELAY_P90
TXN-126861,2539,App,9.0,PROCESSING_DELAY_P90
TXN-142575,2541,Mobile,9.0,PROCESSING_DELAY_P90
TXN-149004,19,App,9.0,PROCESSING_DELAY_P90
TXN-142578,2549,Desktop,10.0,PROCESSING_DELAY_P90
TXN-134603,2550,Mobile,10.0,PROCESSING_DELAY_P90
TXN-117154,2552,Desktop,9.0,PROCESSING_DELAY_P90
TXN-150871,2555,In-Store,9.0,PROCESSING_DELAY_P90
TXN-155136,2558,App,9.0,PROCESSING_DELAY_P90
TXN-145531,2568,App,9.0,PROCESSING_DELAY_P90
TXN-134207,2570,Mobile,9.0,PROCESSING_DELAY_P90
TXN-132729,2572,App,9.0,PROCESSING_DELAY_P90
TXN-103346,2573,App,10.0,PROCESSING_DELAY_P90
TXN-138601,2576,Mobile,9.0,PROCESSING_DELAY_P90
TXN-131791,2577,App,10.0,PROCESSING_DELAY_P90
TXN-142685,2581,Mobile,9.0,PROCESSING_DELAY_P90
TXN-145067,2586,In-Store,9.0,PROCESSING_DELAY_P90
TXN-134771,2598,Mobile,9.0,PROCESSING_DELAY_P90
TXN-144241,2601,Desktop,9.0,PROCESSING_DELAY_P90
TXN-120433,2605,App,10.0,PROCESSING_DELAY_P90
TXN-112432,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-132119,2613,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140655,2614,In-Store,10.0,PROCESSING_DELAY_P90
TXN-142497,2615,App,9.0,PROCESSING_DELAY_P90
TXN-113128,2618,App,10.0,PROCESSING_DELAY_P90
TXN-149085,2626,Desktop,9.0,PROCESSING_DELAY_P90
TXN-143712,2629,Desktop,10.0,PROCESSING_DELAY_P90
TXN-133431,2631,App,9.0,PROCESSING_DELAY_P90
TXN-155169,2632,App,9.0,PROCESSING_DELAY_P90
TXN-145895,2637,Desktop,9.0,PROCESSING_DELAY_P90
TXN-133117,2640,Desktop,9.0,PROCESSING_DELAY_P90
TXN-109890,2652,Mobile,9.0,PROCESSING_DELAY_P90
TXN-132596,2657,App,9.0,PROCESSING_DELAY_P90
TXN-147435,2669,In-Store,10.0,PROCESSING_DELAY_P90
TXN-139378,2673,App,10.0,PROCESSING_DELAY_P90
TXN-147882,2675,Desktop,10.0,PROCESSING_DELAY_P90
TXN-151302,2679,Mobile,9.0,PROCESSING_DELAY_P90
TXN-121940,2685,Desktop,10.0,PROCESSING_DELAY_P90
TXN-135933,2687,Desktop,10.0,PROCESSING_DELAY_P90
TXN-136366,2700,Mobile,9.0,PROCESSING_DELAY_P90
TXN-107262,2709,In-Store,10.0,PROCESSING_DELAY_P90
TXN-135911,2714,App,9.0,PROCESSING_DELAY_P90
TXN-143130,2726,App,9.0,PROCESSING_DELAY_P90
TXN-101278,2727,Mobile,9.0,PROCESSING_DELAY_P90
TXN-125911,2730,Mobile,9.0,PROCESSING_DELAY_P90
TXN-132851,2743,Mobile,10.0,PROCESSING_DELAY_P90
TXN-128855,2747,Mobile,10.0,PROCESSING_DELAY_P90
TXN-128896,19,App,9.0,PROCESSING_DELAY_P90
TXN-109209,2758,Desktop,10.0,PROCESSING_DELAY_P90
TXN-104142,2765,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126650,2769,App,10.0,PROCESSING_DELAY_P90
TXN-115459,2771,In-Store,10.0,PROCESSING_DELAY_P90
TXN-107608,2777,Desktop,10.0,PROCESSING_DELAY_P90
TXN-145304,2780,App,10.0,PROCESSING_DELAY_P90
TXN-109908,2783,Desktop,9.0,PROCESSING_DELAY_P90
TXN-150533,2786,App,10.0,PROCESSING_DELAY_P90
TXN-116730,2792,In-Store,10.0,PROCESSING_DELAY_P90
TXN-140007,2796,In-Store,9.0,PROCESSING_DELAY_P90
TXN-110048,2806,Desktop,9.0,PROCESSING_DELAY_P90
TXN-133246,2816,App,10.0,PROCESSING_DELAY_P90
TXN-130723,2819,Desktop,9.0,PROCESSING_DELAY_P90
TXN-113041,2820,App,9.0,PROCESSING_DELAY_P90
TXN-110271,2822,App,10.0,PROCESSING_DELAY_P90
TXN-112530,2826,App,9.0,PROCESSING_DELAY_P90
TXN-100114,2833,In-Store,10.0,PROCESSING_DELAY_P90
TXN-134931,2836,Desktop,9.0,PROCESSING_DELAY_P90
TXN-146924,2845,App,10.0,PROCESSING_DELAY_P90
TXN-134699,2846,Mobile,10.0,PROCESSING_DELAY_P90
TXN-150308,2849,Desktop,10.0,PROCESSING_DELAY_P90
TXN-154662,2850,Desktop,9.0,PROCESSING_DELAY_P90
TXN-110468,2854,Mobile,9.0,PROCESSING_DELAY_P90
TXN-133432,2866,Desktop,10.0,PROCESSING_DELAY_P90
TXN-151799,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-151054,2874,Desktop,9.0,PROCESSING_DELAY_P90
TXN-141243,2887,Desktop,9.0,PROCESSING_DELAY_P90
TXN-125653,2895,Mobile,9.0,PROCESSING_DELAY_P90
TXN-107000,2912,Mobile,10.0,PROCESSING_DELAY_P90
TXN-132479,2914,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111128,2915,Mobile,9.0,PROCESSING_DELAY_P90
TXN-137146,2918,Desktop,9.0,PROCESSING_DELAY_P90
TXN-110039,2920,Desktop,9.0,PROCESSING_DELAY_P90
TXN-108921,2927,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136767,2929,Desktop,9.0,PROCESSING_DELAY_P90
TXN-116548,2930,Mobile,9.0,PROCESSING_DELAY_P90
TXN-139242,2933,In-Store,9.0,PROCESSING_DELAY_P90
TXN-117365,2934,Mobile,9.0,PROCESSING_DELAY_P90
TXN-129418,2937,Desktop,9.0,PROCESSING_DELAY_P90
TXN-125958,2939,Desktop,10.0,PROCESSING_DELAY_P90
TXN-102455,19,App,10.0,PROCESSING_DELAY_P90
TXN-154346,2945,App,10.0,PROCESSING_DELAY_P90
TXN-152451,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-145785,2955,In-Store,9.0,PROCESSING_DELAY_P90
TXN-112745,2958,App,10.0,PROCESSING_DELAY_P90
TXN-120227,19,App,9.0,PROCESSING_DELAY_P90
TXN-143500,2965,In-Store,9.0,PROCESSING_DELAY_P90
TXN-101943,2972,Desktop,9.0,PROCESSING_DELAY_P90
TXN-148770,2974,App,9.0,PROCESSING_DELAY_P90
TXN-122441,2984,App,9.0,PROCESSING_DELAY_P90
TXN-132604,2985,In-Store,10.0,PROCESSING_DELAY_P90
TXN-117090,2990,App,10.0,PROCESSING_DELAY_P90
TXN-110385,2994,App,9.0,PROCESSING_DELAY_P90
TXN-114253,2995,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100430,2998,In-Store,9.0,PROCESSING_DELAY_P90
TXN-115620,19,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116113,3000,App,10.0,PROCESSING_DELAY_P90
TXN-151179,3002,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100166,3003,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100107,3004,App,10.0,PROCESSING_DELAY_P90
TXN-115587,3012,Mobile,10.0,PROCESSING_DELAY_P90
TXN-127864,3021,App,10.0,PROCESSING_DELAY_P90
TXN-151537,3030,Desktop,9.0,PROCESSING_DELAY_P90
TXN-139618,3032,In-Store,9.0,PROCESSING_DELAY_P90
TXN-152955,19,App,9.0,PROCESSING_DELAY_P90
TXN-119005,3042,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121202,3044,Desktop,10.0,PROCESSING_DELAY_P90
TXN-147600,3045,Desktop,9.0,PROCESSING_DELAY_P90
TXN-103133,3056,Desktop,9.0,PROCESSING_DELAY_P90
TXN-141917,3061,Desktop,9.0,PROCESSING_DELAY_P90
TXN-105903,3065,App,9.0,PROCESSING_DELAY_P90
TXN-141844,3081,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113559,3085,Desktop,10.0,PROCESSING_DELAY_P90
TXN-103401,3086,In-Store,10.0,PROCESSING_DELAY_P90
TXN-152246,3087,Desktop,9.0,PROCESSING_DELAY_P90
TXN-139878,3088,Mobile,9.0,PROCESSING_DELAY_P90
TXN-114853,3095,App,10.0,PROCESSING_DELAY_P90
TXN-147306,3096,App,10.0,PROCESSING_DELAY_P90
TXN-118538,3098,Mobile,10.0,PROCESSING_DELAY_P90
TXN-111559,3105,App,9.0,PROCESSING_DELAY_P90
TXN-124796,3108,App,10.0,PROCESSING_DELAY_P90
TXN-144566,3109,Desktop,10.0,PROCESSING_DELAY_P90
TXN-127239,3110,Desktop,9.0,PROCESSING_DELAY_P90
TXN-108151,3114,In-Store,10.0,PROCESSING_DELAY_P90
TXN-102024,3130,Mobile,9.0,PROCESSING_DELAY_P90
TXN-114282,3135,App,9.0,PROCESSING_DELAY_P90
TXN-144461,3140,Mobile,9.0,PROCESSING_DELAY_P90
TXN-119188,3142,In-Store,10.0,PROCESSING_DELAY_P90
TXN-152674,3153,Desktop,10.0,PROCESSING_DELAY_P90
TXN-116763,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-115752,3188,In-Store,10.0,PROCESSING_DELAY_P90
TXN-135613,3192,In-Store,10.0,PROCESSING_DELAY_P90
TXN-104922,3193,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105938,3196,In-Store,9.0,PROCESSING_DELAY_P90
TXN-102879,3201,Desktop,9.0,PROCESSING_DELAY_P90
TXN-113080,3213,Mobile,9.0,PROCESSING_DELAY_P90
TXN-115199,3214,In-Store,10.0,PROCESSING_DELAY_P90
TXN-133105,3215,Mobile,9.0,PROCESSING_DELAY_P90
TXN-147397,3222,Mobile,9.0,PROCESSING_DELAY_P90
TXN-114042,3226,In-Store,10.0,PROCESSING_DELAY_P90
TXN-105023,3227,App,9.0,PROCESSING_DELAY_P90
TXN-116515,3229,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129342,19,App,9.0,PROCESSING_DELAY_P90
TXN-100506,3235,Mobile,9.0,PROCESSING_DELAY_P90
TXN-110238,3237,Desktop,10.0,PROCESSING_DELAY_P90
TXN-138860,3241,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118439,3242,In-Store,9.0,PROCESSING_DELAY_P90
TXN-133268,3244,Desktop,10.0,PROCESSING_DELAY_P90
TXN-121837,3247,In-Store,9.0,PROCESSING_DELAY_P90
TXN-144860,3252,App,9.0,PROCESSING_DELAY_P90
TXN-112535,3261,App,9.0,PROCESSING_DELAY_P90
TXN-134609,3262,Desktop,10.0,PROCESSING_DELAY_P90
TXN-127970,19,In-Store,10.0,PROCESSING_DELAY_P90
TXN-141030,3271,App,10.0,PROCESSING_DELAY_P90
TXN-119718,3283,Mobile,9.0,PROCESSING_DELAY_P90
TXN-128938,3287,In-Store,9.0,PROCESSING_DELAY_P90
TXN-145598,3299,In-Store,10.0,PROCESSING_DELAY_P90
TXN-114419,3303,App,10.0,PROCESSING_DELAY_P90
TXN-144775,3309,App,9.0,PROCESSING_DELAY_P90
TXN-112156,3314,Desktop,9.0,PROCESSING_DELAY_P90
TXN-115723,3318,In-Store,10.0,PROCESSING_DELAY_P90
TXN-127705,3322,In-Store,9.0,PROCESSING_DELAY_P90
TXN-105647,3325,App,10.0,PROCESSING_DELAY_P90
TXN-140467,3327,App,9.0,PROCESSING_DELAY_P90
TXN-116564,3329,Mobile,10.0,PROCESSING_DELAY_P90
TXN-136378,3334,Mobile,10.0,PROCESSING_DELAY_P90
TXN-111493,3343,Mobile,9.0,PROCESSING_DELAY_P90
TXN-115364,3346,Desktop,9.0,PROCESSING_DELAY_P90
TXN-129749,3359,Mobile,10.0,PROCESSING_DELAY_P90
TXN-134596,3360,App,10.0,PROCESSING_DELAY_P90
TXN-129807,3367,App,9.0,PROCESSING_DELAY_P90
TXN-136376,3371,Desktop,10.0,PROCESSING_DELAY_P90
TXN-135242,3375,Desktop,9.0,PROCESSING_DELAY_P90
TXN-135407,3384,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111791,3387,Mobile,10.0,PROCESSING_DELAY_P90
TXN-111461,3396,Desktop,9.0,PROCESSING_DELAY_P90
TXN-131611,3405,Desktop,9.0,PROCESSING_DELAY_P90
TXN-109505,3408,Desktop,10.0,PROCESSING_DELAY_P90
TXN-134584,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-119218,3409,Desktop,10.0,PROCESSING_DELAY_P90
TXN-101801,3412,Desktop,9.0,PROCESSING_DELAY_P90
TXN-112507,3418,In-Store,9.0,PROCESSING_DELAY_P90
TXN-105755,3423,Mobile,9.0,PROCESSING_DELAY_P90
TXN-106979,3427,App,9.0,PROCESSING_DELAY_P90
TXN-151325,3428,Mobile,9.0,PROCESSING_DELAY_P90
TXN-128276,3431,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125773,3445,Desktop,9.0,PROCESSING_DELAY_P90
TXN-100272,3446,Mobile,9.0,PROCESSING_DELAY_P90
TXN-129483,3448,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135480,3450,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125722,3451,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100275,3454,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147223,19,App,10.0,PROCESSING_DELAY_P90
TXN-107401,3456,Desktop,9.0,PROCESSING_DELAY_P90
TXN-149338,3459,In-Store,10.0,PROCESSING_DELAY_P90
TXN-102509,3460,App,9.0,PROCESSING_DELAY_P90
TXN-112062,3463,Desktop,10.0,PROCESSING_DELAY_P90
TXN-139009,3465,In-Store,10.0,PROCESSING_DELAY_P90
TXN-125227,3476,In-Store,10.0,PROCESSING_DELAY_P90
TXN-112894,3478,App,10.0,PROCESSING_DELAY_P90
TXN-122693,3489,Mobile,10.0,PROCESSING_DELAY_P90
TXN-103562,3492,Desktop,9.0,PROCESSING_DELAY_P90
TXN-111027,3495,In-Store,10.0,PROCESSING_DELAY_P90
TXN-150922,3497,In-Store,10.0,PROCESSING_DELAY_P90
TXN-153401,3506,Mobile,10.0,PROCESSING_DELAY_P90
TXN-134296,3511,In-Store,10.0,PROCESSING_DELAY_P90
TXN-150784,3515,App,9.0,PROCESSING_DELAY_P90
TXN-123394,3526,App,9.0,PROCESSING_DELAY_P90
TXN-110521,3528,Desktop,9.0,PROCESSING_DELAY_P90
TXN-107258,3539,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147535,3540,App,9.0,PROCESSING_DELAY_P90
TXN-117756,3543,Desktop,9.0,PROCESSING_DELAY_P90
TXN-100844,3545,App,9.0,PROCESSING_DELAY_P90
TXN-111530,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-127543,3551,App,9.0,PROCESSING_DELAY_P90
TXN-104154,3552,Mobile,9.0,PROCESSING_DELAY_P90
TXN-116070,3559,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136933,3561,Mobile,10.0,PROCESSING_DELAY_P90
TXN-153475,3562,In-Store,9.0,PROCESSING_DELAY_P90
TXN-107757,3570,In-Store,10.0,PROCESSING_DELAY_P90
TXN-109698,3583,Desktop,9.0,PROCESSING_DELAY_P90
TXN-129902,3598,In-Store,9.0,PROCESSING_DELAY_P90
TXN-140988,3599,Desktop,9.0,PROCESSING_DELAY_P90
TXN-104727,3600,App,9.0,PROCESSING_DELAY_P90
TXN-113364,3601,In-Store,10.0,PROCESSING_DELAY_P90
TXN-102022,3602,In-Store,10.0,PROCESSING_DELAY_P90
TXN-143859,3607,Mobile,10.0,PROCESSING_DELAY_P90
TXN-153074,3617,Desktop,10.0,PROCESSING_DELAY_P90
TXN-153614,3618,Desktop,9.0,PROCESSING_DELAY_P90
TXN-129754,3630,Desktop,9.0,PROCESSING_DELAY_P90
TXN-100027,3632,App,10.0,PROCESSING_DELAY_P90
TXN-140001,3634,Desktop,10.0,PROCESSING_DELAY_P90
TXN-146723,3649,In-Store,9.0,PROCESSING_DELAY_P90
TXN-121990,3654,Desktop,9.0,PROCESSING_DELAY_P90
TXN-147544,3661,Desktop,10.0,PROCESSING_DELAY_P90
TXN-119654,3666,Desktop,9.0,PROCESSING_DELAY_P90
TXN-147383,3668,Mobile,10.0,PROCESSING_DELAY_P90
TXN-104465,3669,In-Store,10.0,PROCESSING_DELAY_P90
TXN-146483,3677,Mobile,10.0,PROCESSING_DELAY_P90
TXN-131646,3682,App,10.0,PROCESSING_DELAY_P90
TXN-110155,3690,In-Store,10.0,PROCESSING_DELAY_P90
TXN-119180,3692,App,10.0,PROCESSING_DELAY_P90
TXN-124025,3694,Mobile,9.0,PROCESSING_DELAY_P90
TXN-131418,3696,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100920,3701,Desktop,9.0,PROCESSING_DELAY_P90
TXN-123223,3705,Mobile,10.0,PROCESSING_DELAY_P90
TXN-117639,3710,Desktop,10.0,PROCESSING_DELAY_P90
TXN-138474,3713,In-Store,10.0,PROCESSING_DELAY_P90
TXN-106360,3724,App,9.0,PROCESSING_DELAY_P90
TXN-103876,3731,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121959,3735,App,10.0,PROCESSING_DELAY_P90
TXN-103146,3739,Desktop,10.0,PROCESSING_DELAY_P90
TXN-142652,3740,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154535,3746,Mobile,10.0,PROCESSING_DELAY_P90
TXN-149945,3748,Mobile,9.0,PROCESSING_DELAY_P90
TXN-149949,3749,App,10.0,PROCESSING_DELAY_P90
TXN-153375,3750,App,9.0,PROCESSING_DELAY_P90
TXN-136945,3764,In-Store,10.0,PROCESSING_DELAY_P90
TXN-100532,3767,App,10.0,PROCESSING_DELAY_P90
TXN-122834,3769,Desktop,9.0,PROCESSING_DELAY_P90
TXN-119291,3771,App,10.0,PROCESSING_DELAY_P90
TXN-147992,3772,In-Store,9.0,PROCESSING_DELAY_P90
TXN-139007,3781,App,9.0,PROCESSING_DELAY_P90
TXN-146799,3792,App,9.0,PROCESSING_DELAY_P90
TXN-106014,3801,Desktop,9.0,PROCESSING_DELAY_P90
TXN-131813,3806,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116199,3812,Mobile,9.0,PROCESSING_DELAY_P90
TXN-139384,3817,Mobile,10.0,PROCESSING_DELAY_P90
TXN-100136,3818,Desktop,9.0,PROCESSING_DELAY_P90
TXN-121000,3828,Mobile,9.0,PROCESSING_DELAY_P90
TXN-110312,3829,Mobile,10.0,PROCESSING_DELAY_P90
TXN-129163,3852,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100438,3861,Mobile,10.0,PROCESSING_DELAY_P90
TXN-131760,3876,In-Store,10.0,PROCESSING_DELAY_P90
TXN-123230,3877,In-Store,9.0,PROCESSING_DELAY_P90
TXN-106404,3884,App,10.0,PROCESSING_DELAY_P90
TXN-146967,3889,Mobile,10.0,PROCESSING_DELAY_P90
TXN-151812,3890,Mobile,10.0,PROCESSING_DELAY_P90
TXN-144046,3891,App,9.0,PROCESSING_DELAY_P90
TXN-153508,3892,In-Store,9.0,PROCESSING_DELAY_P90
TXN-106479,3895,App,9.0,PROCESSING_DELAY_P90
TXN-117064,3898,Desktop,10.0,PROCESSING_DELAY_P90
TXN-108278,3901,Desktop,9.0,PROCESSING_DELAY_P90
TXN-144776,3908,Mobile,9.0,PROCESSING_DELAY_P90
TXN-115290,3912,App,10.0,PROCESSING_DELAY_P90
TXN-103352,3913,App,10.0,PROCESSING_DELAY_P90
TXN-107886,3924,Mobile,9.0,PROCESSING_DELAY_P90
TXN-153719,3930,In-Store,9.0,PROCESSING_DELAY_P90
TXN-116344,3934,Desktop,10.0,PROCESSING_DELAY_P90
TXN-120176,3937,Mobile,10.0,PROCESSING_DELAY_P90
TXN-140125,3940,In-Store,9.0,PROCESSING_DELAY_P90
TXN-117648,3947,App,10.0,PROCESSING_DELAY_P90
TXN-107037,3948,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100632,3952,In-Store,9.0,PROCESSING_DELAY_P90
TXN-151694,3957,Desktop,10.0,PROCESSING_DELAY_P90
TXN-142886,3965,Mobile,10.0,PROCESSING_DELAY_P90
TXN-125674,3966,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118745,3968,Mobile,10.0,PROCESSING_DELAY_P90
TXN-111333,3969,App,9.0,PROCESSING_DELAY_P90
TXN-109374,3970,In-Store,9.0,PROCESSING_DELAY_P90
TXN-127846,3978,App,10.0,PROCESSING_DELAY_P90
TXN-103643,3980,Desktop,9.0,PROCESSING_DELAY_P90
TXN-128480,3981,Mobile,10.0,PROCESSING_DELAY_P90
TXN-136944,3984,Mobile,9.0,PROCESSING_DELAY_P90
TXN-153634,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-103107,3994,In-Store,10.0,PROCESSING_DELAY_P90
TXN-145225,3997,Mobile,9.0,PROCESSING_DELAY_P90
TXN-108785,3999,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135540,4002,In-Store,9.0,PROCESSING_DELAY_P90
TXN-155255,4005,In-Store,9.0,PROCESSING_DELAY_P90
TXN-128367,4008,App,10.0,PROCESSING_DELAY_P90
TXN-116156,4010,Mobile,9.0,PROCESSING_DELAY_P90
TXN-130305,4011,App,9.0,PROCESSING_DELAY_P90
TXN-107951,4027,App,9.0,PROCESSING_DELAY_P90
TXN-130750,4030,Desktop,10.0,PROCESSING_DELAY_P90
TXN-106334,4036,Desktop,9.0,PROCESSING_DELAY_P90
TXN-126930,4048,Desktop,10.0,PROCESSING_DELAY_P90
TXN-122553,4058,In-Store,9.0,PROCESSING_DELAY_P90
TXN-151394,4062,Desktop,10.0,PROCESSING_DELAY_P90
TXN-131012,4069,Mobile,10.0,PROCESSING_DELAY_P90
TXN-134692,4071,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129896,4074,Mobile,10.0,PROCESSING_DELAY_P90
TXN-121889,4075,In-Store,9.0,PROCESSING_DELAY_P90
TXN-124785,4086,Mobile,9.0,PROCESSING_DELAY_P90
TXN-102963,4088,Desktop,9.0,PROCESSING_DELAY_P90
TXN-106304,4090,In-Store,9.0,PROCESSING_DELAY_P90
TXN-143222,4100,Desktop,10.0,PROCESSING_DELAY_P90
TXN-119288,4103,Desktop,9.0,PROCESSING_DELAY_P90
TXN-130966,4105,App,10.0,PROCESSING_DELAY_P90
TXN-128659,4112,Mobile,10.0,PROCESSING_DELAY_P90
TXN-145555,4113,In-Store,10.0,PROCESSING_DELAY_P90
TXN-136718,4114,In-Store,9.0,PROCESSING_DELAY_P90
TXN-124647,4117,In-Store,10.0,PROCESSING_DELAY_P90
TXN-146291,4119,Desktop,9.0,PROCESSING_DELAY_P90
TXN-146708,4121,App,9.0,PROCESSING_DELAY_P90
TXN-154929,4123,In-Store,10.0,PROCESSING_DELAY_P90
